name,weight
/TelerikAcademy/JavaScript-UI-and-DOM,494
/lightstep/lightstep-tracer-javascript,491
/nfriedly/Javascript-Flash-Cookies,489
/JackPu/JavaScript-Algorithm-Learning,487
/rmurphey/testable-javascript,485
/oldprojects/Simple-JavaScript-DOM-Inspector,482
/iliakan/javascript-book,481
/clamaa/javascript-dom,480
/open-webrtc-toolkit/owt-client-javascript,480
/hyperledger/iroha-javascript,474
/LambdaSchool/Advanced-JavaScript-Deprecated,471
/urfu-2016/javascript-task-1,469
/joshfraser/JavaScript-Name-Parser,466
/IamManchanda/algorithms-javascript,465
/aantthony/javascript-cas,462
/usecodelee/JavaScript-screenshot,457
/sadcitizen/javascript-design-patterns,456
/TelerikAcademy/JavaScript-Applications,455
/opensanca/trilha-javascript,449
/barretlee/javascript-multiple-download,445
/beije/motion-detection-in-javascript,443
/optimizely/javascript-sdk,436
/opentimestamps/javascript-opentimestamps,434
/codeclimate/javascript-test-reporter,430
/Mottie/javascript-number-formatter,430
/oc-courses/javascript-web,425
/pirple/Keeping-Up-With-the-Javascripts,425
/urfu-2015/javascript-tasks-2,425
/cowboy/javascript-library-boilerplate,422
/HackYourFuture-CPH/JavaScript,419
/Danack/PHP-to-Javascript,417
/dreamfactorysoftware/javascript-sdk,412
/WebDevSimplified/Vanilla-JavaScript-Calculator,405
/sethladd/box2d-javascript-fun,402
/hnasr/javascript_playground,401
/coolnameismy/javascript-mqtt-demo-wearingTip,395
/godaddy/javascript,391
/egoing/server_side_javascript_tutorials,390
/maxogden/javascript-editor,389
/jakesgordon/javascript-boulderdash,388
/aranm/scalable-javascript-architecture,388
/phodal/javascript-refactor,384
/jakesgordon/javascript-tower-platformer,382
/rwaldron/javascript-robotics,381
/simplon-montreuil-promo4/Javascript-Recall,377
/matheusml/blockchain-javascript,367
/iantearle/darksky.net-javascript-api,366
/Mendeley/mendeley-javascript-sdk,363
/raganwald/javascript-allonge-six,362
/LightTable/Javascript,361
/EastBayJS/javascript-puzzles,357
/podgorniy/javascript-toolbox,357
/yunba/yunba-javascript-sdk,356
/deezer/javascript-samples,356
/Autodesk-Forge/library-javascript-viewer-extensions,356
/mattermost/mattermost-driver-javascript,353
/runwayml/javascript,352
/nevins-b/javascript-bcrypt,350
/rithmschool/intermediate_javascript_exercises,350
/nzakas/professional-javascript,349
/wesbos/javascript-modules,349
/yappo/javascript-jquery.mobile.iscroll,347
/Darylxyx/JavaScript-plugin,340
/15Dkatz/javascript-bootcamp,332
/Bloc/frontend-javascript-exercises,331
/Dynamsoft/javascript-barcode,328
/actions/hello-world-javascript-action,324
/exlskills/course-javascript-basics,320
/ArkEcosystem/javascript-cli,316
/CodeExplainedRepo/Tetris-JavaScript,316
/aishraj/JavaScript-Interview-Questions,316
/deniseyu/javascript-exercises,301
/codeunion/javascript-exercises,300
/ExactTarget/javascript,299
/Yoast/javascript,296
/wlmnzf/javascript-train,295
/scotch-io/javascript-modal,295
/sayems/javascript.webdriver,291
/typeorm/javascript-example,276
/hexlet-basics/exercises-javascript,276
/AllAlgorithms/javascript,270
/tajo/javascript,269
/tdd/pragmatic-javascript,264
/kdchang/javascript101,247
/jgehtland/javascript_testing,247
/ObjetDirect/javascript,227
/ym1623/javascript,198
/Abdul-majid-ashrafi/Javascript,175
/starAnddream/javascript,174
/libreliodev/javascript,155
/Rotifer/JavaScript,148
/LukeLin/javascriptDesignPatterns,148
/hmkcode/Javascript,130
/spbooks/javascript1,127
/traveloka/javascript,118
/arthinking/Javascript,114
/SquareSquash/javascript,110
/ycshu/javascript,108
/sfrenot/javascript,106
/groupon/javascript,105
/sunseekers/JavaScript,94
/shurong2199/JavaScript,91
/YangMr/JavaScript,88
/Duke-PL-Course/JavaScript,84
/Xiaoye220/JavaScript,72
